marketing_key,campaign_date,campaign_name,channel,impressions,clicks,spend,conversions,total_orders,total_sales_amount,conversion_rate,cost_per_order,revenue_generated
3518,10-04-2024,Referral Program,SMS,5896,556,4290.81,99,10,12952.32,0.18,429.08,9271.76
3519,10-04-2024,Weekend Special,Email,7602,128,3014.51,24,10,12952.32,0.19,301.45,3523.73
3520,11-04-2024,App Push Notification,App,9049,285,1967.28,95,8,5243.58,0.33,245.91,7385.59
3521,11-04-2024,Category Promotion,SMS,6325,639,3648.81,37,8,5243.58,6.00E-02,456.1,2985.66
3522,11-04-2024,Email Campaign,Email,1939,885,1461.25,71,8,5243.58,8.00E-02,182.66,8034.35
3523,11-04-2024,Festival Offer,Email,6912,542,3856.94,44,8,5243.58,8.00E-02,482.12,7520.15
3524,11-04-2024,Flash Sale,App,1986,985,3456.43,85,8,5243.58,9.00E-02,432.05,8559.69
3525,11-04-2024,Membership Drive,Social Media,7544,457,4403.04,49,8,5243.58,0.11,550.38,5397.69
3526,11-04-2024,New User Discount,SMS,2124,291,2190.09,55,8,5243.58,0.19,273.76,4548.86
3527,11-04-2024,Referral Program,Social Media,5776,692,1027.21,61,8,5243.58,9.00E-02,128.4,9771.28
3528,11-04-2024,Weekend Special,Email,3099,505,1887.86,40,8,5243.58,8.00E-02,235.98,4771.28
3529,12-04-2024,App Push Notification,Email,7458,680,4594.28,75,9,8486.87,0.11,510.48,9039.48
3530,12-04-2024,Category Promotion,Social Media,3681,271,3771.22,32,9,8486.87,0.12,419.02,8224.87
3531,12-04-2024,Email Campaign,SMS,6994,490,2335.24,75,9,8486.87,0.15,259.47,4461.11
3532,12-04-2024,Festival Offer,SMS,4674,782,2923.6,87,9,8486.87,0.11,324.84,7112.3
3533,12-04-2024,Flash Sale,App,6437,986,4845.58,28,9,8486.87,3.00E-02,538.4,4183.92
3534,12-04-2024,Membership Drive,App,5570,735,1177.04,51,9,8486.87,7.00E-02,130.78,2236.59
3535,12-04-2024,New User Discount,Email,5459,852,2061.32,51,9,8486.87,6.00E-02,229.04,7967.31
3536,12-04-2024,Referral Program,SMS,5026,362,2732.96,26,9,8486.87,7.00E-02,303.66,5233.55
3537,12-04-2024,Weekend Special,Social Media,7017,507,1255.24,25,9,8486.87,5.00E-02,139.47,6367.69
3538,13-04-2024,App Push Notification,Email,2576,712,4775.11,90,9,7584.5,0.13,530.57,9242.51
3539,13-04-2024,Category Promotion,Social Media,3048,836,1194.42,98,9,7584.5,0.12,132.71,8101.18
3540,13-04-2024,Email Campaign,App,6125,911,4517.04,39,9,7584.5,4.00E-02,501.89,4755.12
3541,13-04-2024,Festival Offer,Email,5904,743,3338.33,92,9,7584.5,0.12,370.93,9198.56
3542,13-04-2024,Flash Sale,SMS,7504,304,3046.85,80,9,7584.5,0.26,338.54,5965.67
3543,13-04-2024,Membership Drive,App,3432,782,1219.99,93,9,7584.5,0.12,135.55,4972.37
3544,13-04-2024,New User Discount,SMS,9228,558,2016.76,29,9,7584.5,5.00E-02,224.08,2042.67
3545,13-04-2024,Referral Program,App,3426,523,2953.35,57,9,7584.5,0.11,328.15,8349.84
3546,13-04-2024,Weekend Special,SMS,6525,702,2938.15,51,9,7584.5,7.00E-02,326.46,5066.37
3547,14-04-2024,App Push Notification,Email,4145,694,1612.43,49,6,2691.27,7.00E-02,268.74,9047.55
3548,14-04-2024,Category Promotion,SMS,9801,803,2844.73,22,6,2691.27,3.00E-02,474.12,2470.84
3549,14-04-2024,Email Campaign,Social Media,5413,695,1257.43,47,6,2691.27,7.00E-02,209.57,7720.25
3550,14-04-2024,Festival Offer,App,5449,649,3855.63,91,6,2691.27,0.14,642.61,3562.97
3551,14-04-2024,Flash Sale,Email,8672,407,2822.22,30,6,2691.27,7.00E-02,470.37,6823.41
3552,14-04-2024,Membership Drive,App,3801,453,4754.59,33,6,2691.27,7.00E-02,792.43,3831.33
3553,14-04-2024,New User Discount,App,6605,118,2908.83,90,6,2691.27,0.76,484.81,5403.49
3554,14-04-2024,Referral Program,SMS,5516,275,1424.12,89,6,2691.27,0.32,237.35,6969.97
3555,14-04-2024,Weekend Special,Email,9961,805,3111.4,20,6,2691.27,0.02,518.57,3742.69
3556,15-04-2024,App Push Notification,SMS,3673,950,1104.18,46,11,8376.16,5.00E-02,100.38,6788.63
3557,15-04-2024,Category Promotion,App,9699,943,3149.37,14,11,8376.16,0.01,286.31,7402.6
3558,15-04-2024,Email Campaign,App,9719,407,2733.76,64,11,8376.16,0.16,248.52,8036.93
3559,15-04-2024,Festival Offer,SMS,2225,210,1752.05,86,11,8376.16,0.41,159.28,3821.54
3560,15-04-2024,Flash Sale,SMS,1799,459,3855.35,50,11,8376.16,0.11,350.49,5988.39
3561,15-04-2024,Membership Drive,App,2582,698,1780.42,11,11,8376.16,0.02,161.86,6449.37
3562,15-04-2024,New User Discount,Email,1328,418,4139.28,61,11,8376.16,0.15,376.3,6454.85
3563,15-04-2024,Referral Program,Email,7271,922,4941.54,16,11,8376.16,0.02,449.23,3971.22
3564,15-04-2024,Weekend Special,Social Media,6629,158,2833.15,82,11,8376.16,0.52,257.56,4014.36
3565,16-04-2024,App Push Notification,Social Media,6345,630,4617.6,25,7,4029.94,4.00E-02,659.66,5542.81
3566,16-04-2024,Category Promotion,App,7757,544,3514.07,42,7,4029.94,8.00E-02,502.01,2952.19
3567,16-04-2024,Email Campaign,Email,2519,487,1972.22,56,7,4029.94,0.11,281.75,4217.21
3568,16-04-2024,Festival Offer,App,8683,177,3769.05,99,7,4029.94,0.56,538.44,3899.14
3569,16-04-2024,Flash Sale,Email,8428,851,2546.46,67,7,4029.94,8.00E-02,363.78,2484.18
3570,16-04-2024,Membership Drive,SMS,6663,869,2773.97,96,7,4029.94,0.11,396.28,2575.08
3571,16-04-2024,New User Discount,App,8837,156,4483.44,14,7,4029.94,9.00E-02,640.49,6521.1
3572,16-04-2024,Referral Program,SMS,2432,814,3996.11,73,7,4029.94,9.00E-02,570.87,4723.57
3573,16-04-2024,Weekend Special,Social Media,7651,759,2265.65,62,7,4029.94,8.00E-02,323.66,8144.28
3574,17-04-2024,App Push Notification,Email,2373,841,3580.03,33,7,11486.15,4.00E-02,511.43,3312.83
3575,17-04-2024,Category Promotion,App,1436,145,4140.79,97,7,11486.15,0.67,591.54,6807.94
3576,17-04-2024,Email Campaign,Social Media,4872,378,3927.04,58,7,11486.15,0.15,561.01,4799.35
3577,17-04-2024,Festival Offer,Email,7501,518,2991.03,74,7,11486.15,0.14,427.29,8763.88
3578,17-04-2024,Flash Sale,Social Media,2135,174,3299.6,74,7,11486.15,0.43,471.37,9666.45
3579,17-04-2024,Membership Drive,SMS,4423,933,2250.37,38,7,11486.15,4.00E-02,321.48,5591.61
3580,17-04-2024,New User Discount,App,6029,981,1841.5,45,7,11486.15,5.00E-02,263.07,2434.98
3581,17-04-2024,Referral Program,SMS,6450,894,2633.28,86,7,11486.15,0.1,376.18,5433.36
3582,17-04-2024,Weekend Special,Social Media,9775,698,4222.13,75,7,11486.15,0.11,603.16,3916.38
3583,18-04-2024,App Push Notification,App,5875,536,3839.61,79,15,13929.84,0.15,255.97,9104.3
3584,18-04-2024,Category Promotion,App,2118,138,2907.29,75,15,13929.84,0.54,193.82,3537.4
3585,18-04-2024,Email Campaign,Email,1684,487,3772.34,46,15,13929.84,9.00E-02,251.49,6487.5
3586,18-04-2024,Festival Offer,SMS,6453,576,1773.13,34,15,13929.84,6.00E-02,118.21,2714.8
3587,18-04-2024,Flash Sale,App,2347,318,2564.6,21,15,13929.84,7.00E-02,170.97,2262.19
3588,18-04-2024,Membership Drive,SMS,1795,261,3699.09,42,15,13929.84,0.16,246.61,2292.58
3589,18-04-2024,New User Discount,Email,5109,762,3233.06,44,15,13929.84,6.00E-02,215.54,5854.56
3590,18-04-2024,Referral Program,SMS,1885,313,4200.98,86,15,13929.84,0.27,280.07,7616.73
3591,18-04-2024,Weekend Special,App,1998,425,4237.44,25,15,13929.84,6.00E-02,282.5,9893.98
3592,19-04-2024,App Push Notification,Email,7361,629,2327.28,95,14,10475.72,0.15,166.23,7119.06
3593,19-04-2024,Category Promotion,Social Media,7086,264,2394.64,84,14,10475.72,0.32,171.05,2646.76
3594,19-04-2024,Email Campaign,SMS,3154,485,1180.27,90,14,10475.72,0.19,84.31,5645.51
3595,19-04-2024,Festival Offer,App,1070,743,1747.31,38,14,10475.72,5.00E-02,124.81,6837.64
3596,19-04-2024,Flash Sale,App,3679,663,3039.83,93,14,10475.72,0.14,217.13,2069.32
3597,19-04-2024,Membership Drive,SMS,1944,259,2143.73,56,14,10475.72,0.22,153.12,7308.57
3598,19-04-2024,New User Discount,SMS,2157,193,3195.16,53,14,10475.72,0.27,228.23,2635.49
3599,19-04-2024,Referral Program,Social Media,5168,298,1762.77,13,14,10475.72,4.00E-02,125.91,4785.67
3600,19-04-2024,Weekend Special,Social Media,8776,830,3550.26,56,14,10475.72,7.00E-02,253.59,2814.38
3601,20-04-2024,App Push Notification,App,2650,703,4798.71,80,10,5453.82,0.11,479.87,5767.89
3602,20-04-2024,Category Promotion,SMS,7456,249,1989.67,83,10,5453.82,0.33,198.97,4492.69
3603,20-04-2024,Email Campaign,App,1297,538,4118.8,70,10,5453.82,0.13,411.88,6117.89
3604,20-04-2024,Festival Offer,Social Media,5617,410,3287.67,72,10,5453.82,0.18,328.77,9873.5
3605,20-04-2024,Flash Sale,SMS,5502,266,4818.39,71,10,5453.82,0.27,481.84,2252
3606,20-04-2024,Membership Drive,App,8930,466,4274.4,43,10,5453.82,9.00E-02,427.44,8473.7
3607,20-04-2024,New User Discount,Social Media,7382,242,4197.23,69,10,5453.82,0.29,419.72,2007.02
3608,20-04-2024,Referral Program,Email,5560,816,3484.35,79,10,5453.82,0.1,348.44,7811.52
3609,20-04-2024,Weekend Special,Social Media,8408,658,4201.03,61,10,5453.82,9.00E-02,420.1,8428.51
3610,21-04-2024,App Push Notification,App,6308,302,2253.58,67,7,7477.39,0.22,321.94,5178.12
3611,21-04-2024,Category Promotion,SMS,4686,868,2732.5,82,7,7477.39,9.00E-02,390.36,4297.1
3612,21-04-2024,Email Campaign,App,3660,771,3543.53,29,7,7477.39,4.00E-02,506.22,3912.56
3613,21-04-2024,Festival Offer,Social Media,3566,604,2225.29,36,7,7477.39,6.00E-02,317.9,8515.17
3614,21-04-2024,Flash Sale,Email,5034,176,4869.02,39,7,7477.39,0.22,695.57,2472.44
3615,21-04-2024,Membership Drive,SMS,1644,311,2973.73,34,7,7477.39,0.11,424.82,5955.16
3616,21-04-2024,New User Discount,SMS,7065,641,4170.42,89,7,7477.39,0.14,595.77,5416.33
3617,21-04-2024,Referral Program,Email,1607,168,3750.79,40,7,7477.39,0.24,535.83,6904.27
3618,21-04-2024,Weekend Special,Email,9752,159,1635.95,25,7,7477.39,0.16,233.71,6564.98
3619,22-04-2024,App Push Notification,App,8725,540,4920.08,59,9,10679.09,0.11,546.68,3229.58
3620,22-04-2024,Category Promotion,App,6464,604,3711.89,82,9,10679.09,0.14,412.43,8032.84
3621,22-04-2024,Email Campaign,SMS,9580,911,4621.81,48,9,10679.09,5.00E-02,513.53,4166.76
3622,22-04-2024,Festival Offer,SMS,7949,267,1712.81,24,9,10679.09,9.00E-02,190.31,3324.72
3623,22-04-2024,Flash Sale,Email,9601,383,1717.05,40,9,10679.09,0.1,190.78,3936.95
3624,22-04-2024,Membership Drive,Social Media,9824,901,2241.4,18,9,10679.09,0.02,249.04,7013.97
3625,22-04-2024,New User Discount,App,1405,705,4776.95,29,9,10679.09,4.00E-02,530.77,3776.58
3626,22-04-2024,Referral Program,SMS,3733,463,1661.24,36,9,10679.09,8.00E-02,184.58,4129.94
3627,22-04-2024,Weekend Special,Social Media,8377,415,1927.78,63,9,10679.09,0.15,214.2,6380.8
3628,23-04-2024,App Push Notification,Social Media,3964,152,3177.05,53,8,8544.35,0.35,397.13,9479.93
3629,23-04-2024,Category Promotion,Social Media,2012,134,3816.32,66,8,8544.35,0.49,477.04,3377.54
3630,23-04-2024,Email Campaign,SMS,4905,873,1779.18,31,8,8544.35,4.00E-02,222.4,9278.28
3631,23-04-2024,Festival Offer,SMS,7348,450,2338.22,62,8,8544.35,0.14,292.28,2677.35
3632,23-04-2024,Flash Sale,Social Media,7202,649,1693.78,76,8,8544.35,0.12,211.72,8798.24
3633,23-04-2024,Membership Drive,Social Media,4577,189,4650.11,94,8,8544.35,0.5,581.26,6711.99
3634,23-04-2024,New User Discount,Email,3056,418,1141.03,20,8,8544.35,5.00E-02,142.63,5844.08
3635,23-04-2024,Referral Program,SMS,1097,641,1825.16,50,8,8544.35,8.00E-02,228.15,8366.95
3636,23-04-2024,Weekend Special,SMS,5651,575,2640.38,83,8,8544.35,0.14,330.05,4112.44
3637,24-04-2024,App Push Notification,Email,7276,865,1085.78,25,10,7945.2,3.00E-02,108.58,3128.73
3638,24-04-2024,Category Promotion,SMS,9494,174,4096.65,79,10,7945.2,0.45,409.67,5262.99
3639,24-04-2024,Email Campaign,Social Media,6813,911,3981.42,54,10,7945.2,6.00E-02,398.14,3483.49
3640,24-04-2024,Festival Offer,Social Media,5619,789,4110.78,32,10,7945.2,4.00E-02,411.08,4045.17
3641,24-04-2024,Flash Sale,Email,5591,118,4438.04,54,10,7945.2,0.46,443.8,2320.89
3642,24-04-2024,Membership Drive,Email,5187,609,1394.82,42,10,7945.2,7.00E-02,139.48,7812.67
3643,24-04-2024,New User Discount,Social Media,7616,904,4997.55,34,10,7945.2,4.00E-02,499.76,2220.57
3644,24-04-2024,Referral Program,SMS,5054,271,3860.49,46,10,7945.2,0.17,386.05,5079.09
3645,24-04-2024,Weekend Special,Social Media,1263,204,2886.58,45,10,7945.2,0.22,288.66,3010.34
3646,25-04-2024,App Push Notification,SMS,8726,504,2248.38,56,5,4478.58,0.11,449.68,3033.39
3647,25-04-2024,Category Promotion,Email,8640,820,2411.16,32,5,4478.58,4.00E-02,482.23,9706.69
3648,25-04-2024,Email Campaign,Email,1083,329,1365.32,30,5,4478.58,9.00E-02,273.06,5193.67
3649,25-04-2024,Festival Offer,App,7800,696,3207.71,71,5,4478.58,0.1,641.54,5792.97
3650,25-04-2024,Flash Sale,App,5483,935,1205.57,35,5,4478.58,4.00E-02,241.11,4051.59
3651,25-04-2024,Membership Drive,Email,3371,561,3007.85,23,5,4478.58,4.00E-02,601.57,7155.07
3652,25-04-2024,New User Discount,SMS,7897,108,4358.06,51,5,4478.58,0.47,871.61,4297.98
3653,25-04-2024,Referral Program,App,8808,719,2020.59,77,5,4478.58,0.11,404.12,8455.88
3654,25-04-2024,Weekend Special,App,9982,889,1133.34,14,5,4478.58,0.02,226.67,9160.54
3655,26-04-2024,App Push Notification,SMS,9578,926,2591.9,75,7,7624.01,8.00E-02,370.27,5337.7
3656,26-04-2024,Category Promotion,Social Media,1669,291,2509.9,75,7,7624.01,0.26,358.56,5951.57
3657,26-04-2024,Email Campaign,SMS,3965,463,2730.34,79,7,7624.01,0.17,390.05,6282.89
3658,26-04-2024,Festival Offer,App,7352,695,1938.09,70,7,7624.01,0.1,276.87,2009.07
3659,26-04-2024,Flash Sale,SMS,1293,256,3884.89,67,7,7624.01,0.26,554.98,9946.6
3660,26-04-2024,Membership Drive,App,9104,356,1704.88,72,7,7624.01,0.2,243.55,3964.45
3661,26-04-2024,New User Discount,App,5285,357,1904.93,46,7,7624.01,0.13,272.13,4379.56
3662,26-04-2024,Referral Program,Social Media,7143,937,4386.68,28,7,7624.01,3.00E-02,626.67,5935.49
3663,26-04-2024,Weekend Special,Social Media,9827,195,1545.18,91,7,7624.01,0.47,220.74,9459.01
3664,27-04-2024,App Push Notification,Email,9949,716,1419.18,32,6,3398.74,4.00E-02,236.53,7935.94
3665,27-04-2024,Category Promotion,Email,4433,240,2962.64,98,6,3398.74,0.41,493.77,2056.62
3666,27-04-2024,Email Campaign,Social Media,3198,796,2148.08,77,6,3398.74,0.1,358.01,6097.88
3667,27-04-2024,Festival Offer,Email,6499,915,2694.79,32,6,3398.74,3.00E-02,449.13,7183.66
3668,27-04-2024,Flash Sale,App,1213,936,4561.49,17,6,3398.74,0.02,760.25,7794.53
3669,27-04-2024,Membership Drive,Social Media,9231,400,4567.94,82,6,3398.74,0.2,761.32,9622.12
3670,27-04-2024,New User Discount,Email,2136,576,3653.29,15,6,3398.74,3.00E-02,608.88,3135.41
3671,27-04-2024,Referral Program,SMS,7745,193,4453.89,48,6,3398.74,0.25,742.32,9142.1
3672,27-04-2024,Weekend Special,Email,2035,799,4969.57,49,6,3398.74,6.00E-02,828.26,8494.26
3673,28-04-2024,App Push Notification,SMS,5521,449,3762.9,25,6,5162.56,6.00E-02,627.15,3844.97
3674,28-04-2024,Category Promotion,Social Media,1319,967,2704.68,46,6,5162.56,5.00E-02,450.78,3320.39
3675,28-04-2024,Email Campaign,Social Media,3931,691,3362.64,34,6,5162.56,5.00E-02,560.44,4540.16
3676,28-04-2024,Festival Offer,App,1329,343,1361.1,90,6,5162.56,0.26,226.85,5076.93
3677,28-04-2024,Flash Sale,App,4176,230,2515.35,47,6,5162.56,0.2,419.23,5267.94
3678,28-04-2024,Membership Drive,App,5545,192,2287.97,47,6,5162.56,0.24,381.33,5424.81
3679,28-04-2024,New User Discount,App,9867,690,2386.45,27,6,5162.56,4.00E-02,397.74,4623.96
3680,28-04-2024,Referral Program,Email,4602,579,2120.95,64,6,5162.56,0.11,353.49,3253.72
3681,28-04-2024,Weekend Special,SMS,8639,718,4387.39,24,6,5162.56,3.00E-02,731.23,5292.53
3682,29-04-2024,App Push Notification,Social Media,7162,968,3082.67,32,6,6771.49,3.00E-02,513.78,3364.09
3683,29-04-2024,Category Promotion,Email,2882,170,1754.14,45,6,6771.49,0.26,292.36,4294.09
3684,29-04-2024,Email Campaign,Email,6602,666,3269.02,73,6,6771.49,0.11,544.84,4724.26
3685,29-04-2024,Festival Offer,App,2945,670,1701.86,21,6,6771.49,3.00E-02,283.64,6398.28
3686,29-04-2024,Flash Sale,Social Media,1576,838,4039.49,18,6,6771.49,0.02,673.25,4204.84
3687,29-04-2024,Membership Drive,SMS,9351,752,3405.99,69,6,6771.49,9.00E-02,567.67,4121.16
3688,29-04-2024,New User Discount,Social Media,2991,426,1600.34,80,6,6771.49,0.19,266.72,2589.69
3689,29-04-2024,Referral Program,App,9131,887,2941.51,70,6,6771.49,8.00E-02,490.25,5744.38
3690,29-04-2024,Weekend Special,Social Media,2359,753,3990.72,55,6,6771.49,7.00E-02,665.12,2839.09
3691,30-04-2024,App Push Notification,Email,5537,697,4286.01,76,7,6379.85,0.11,612.29,2134.64
3692,30-04-2024,Category Promotion,SMS,6750,431,3242.3,85,7,6379.85,0.2,463.19,4771.73
3693,30-04-2024,Email Campaign,App,6204,743,1712.03,46,7,6379.85,6.00E-02,244.58,3625.3
3694,30-04-2024,Festival Offer,Email,1277,951,3783.83,44,7,6379.85,5.00E-02,540.55,7756.57
3695,30-04-2024,Flash Sale,App,5947,362,2061.57,33,7,6379.85,9.00E-02,294.51,6748.64
3696,30-04-2024,Membership Drive,SMS,2764,662,1978.51,25,7,6379.85,4.00E-02,282.64,7094.7
3697,30-04-2024,New User Discount,Email,6379,670,3853.97,81,7,6379.85,0.12,550.57,8603.64
3698,30-04-2024,Referral Program,Email,2290,715,3431.33,76,7,6379.85,0.11,490.19,9891.28
3699,30-04-2024,Weekend Special,Email,2808,176,4139.19,45,7,6379.85,0.26,591.31,2173.3
3700,01-05-2024,App Push Notification,SMS,2965,268,1216.59,85,10,13135.38,0.32,121.66,2030.94
3701,01-05-2024,Category Promotion,Email,2017,921,2454.62,19,10,13135.38,0.02,245.46,2987.01
3702,01-05-2024,Email Campaign,Social Media,5123,532,4442.26,36,10,13135.38,7.00E-02,444.23,3539.8
3703,01-05-2024,Festival Offer,App,7260,722,3191.74,25,10,13135.38,3.00E-02,319.17,3663.54
3704,01-05-2024,Flash Sale,Email,7685,709,4888.37,60,10,13135.38,8.00E-02,488.84,2157.85
3705,01-05-2024,Membership Drive,SMS,4077,156,4215.31,28,10,13135.38,0.18,421.53,8802.75
3706,01-05-2024,New User Discount,App,8142,399,4227.27,33,10,13135.38,8.00E-02,422.73,3449.14
3707,01-05-2024,Referral Program,App,3710,425,4547.69,34,10,13135.38,8.00E-02,454.77,2635.02
3708,01-05-2024,Weekend Special,SMS,2182,940,3262.98,20,10,13135.38,0.02,326.3,5655.72
3709,02-05-2024,App Push Notification,Email,9047,817,1084.64,57,9,2941.66,7.00E-02,120.52,9928.87
3710,02-05-2024,Category Promotion,SMS,8559,568,2477.91,34,9,2941.66,6.00E-02,275.32,9712.97
3711,02-05-2024,Email Campaign,SMS,4306,883,3256.59,36,9,2941.66,4.00E-02,361.84,2954.32
3712,02-05-2024,Festival Offer,Email,2521,214,3102.32,65,9,2941.66,0.3,344.7,3626.8
3713,02-05-2024,Flash Sale,Email,4140,462,2292.37,48,9,2941.66,0.1,254.71,3003.05
3714,02-05-2024,Membership Drive,App,7122,430,4670.71,68,9,2941.66,0.16,518.97,2192.18
3715,02-05-2024,New User Discount,App,5448,481,4829,56,9,2941.66,0.12,536.56,9925.57
3716,02-05-2024,Referral Program,Social Media,5145,841,3655.35,84,9,2941.66,0.1,406.15,6967.58
3717,02-05-2024,Weekend Special,Email,2790,301,2553.75,20,9,2941.66,7.00E-02,283.75,6047.59
3718,03-05-2024,App Push Notification,App,5559,276,4143.46,58,15,17786.57,0.21,276.23,6518.69
3719,03-05-2024,Category Promotion,Social Media,6630,171,4692.49,77,15,17786.57,0.45,312.83,4003.21
3720,03-05-2024,Email Campaign,App,6881,523,4412.3,88,15,17786.57,0.17,294.15,9164.4
3721,03-05-2024,Festival Offer,SMS,4601,232,4184.08,29,15,17786.57,0.13,278.94,3620.19
3722,03-05-2024,Flash Sale,SMS,3622,859,3733.88,67,15,17786.57,8.00E-02,248.93,8295.8
3723,03-05-2024,Membership Drive,Social Media,6795,524,2343.29,61,15,17786.57,0.12,156.22,2332.14
3724,03-05-2024,New User Discount,App,3713,921,4677.57,98,15,17786.57,0.11,311.84,5273.95
3725,03-05-2024,Referral Program,Email,4332,600,1225.59,46,15,17786.57,8.00E-02,81.71,3413.9
3726,03-05-2024,Weekend Special,SMS,7703,967,1439.61,44,15,17786.57,5.00E-02,95.97,4310.91
3727,04-05-2024,App Push Notification,SMS,2653,905,2109.34,53,7,9421.42,6.00E-02,301.33,9851.67
3728,04-05-2024,Category Promotion,Email,7974,790,1208.07,99,7,9421.42,0.13,172.58,4094.01
3729,04-05-2024,Email Campaign,App,4344,857,2154.5,86,7,9421.42,0.1,307.79,7312.28
3730,04-05-2024,Festival Offer,SMS,1663,672,2106.78,30,7,9421.42,4.00E-02,300.97,2349.74
3731,04-05-2024,Flash Sale,Social Media,7904,279,4233.7,79,7,9421.42,0.28,604.81,2297.14
3732,04-05-2024,Membership Drive,SMS,5712,944,2190.42,34,7,9421.42,4.00E-02,312.92,3599.22
3733,04-05-2024,New User Discount,Email,2186,688,4677.36,29,7,9421.42,4.00E-02,668.19,4763.96
3734,04-05-2024,Referral Program,App,4733,453,1682.03,26,7,9421.42,6.00E-02,240.29,9614.03
3735,04-05-2024,Weekend Special,Social Media,2196,772,2026.36,75,7,9421.42,0.1,289.48,8056.64
3736,05-05-2024,App Push Notification,SMS,3566,285,2932,73,4,5606.03,0.26,733,3002.92
3737,05-05-2024,Category Promotion,App,8743,536,3808.7,18,4,5606.03,3.00E-02,952.18,7359.54
3738,05-05-2024,Email Campaign,Email,5634,388,4396.36,13,4,5606.03,3.00E-02,1099.09,3780.21
3739,05-05-2024,Festival Offer,Email,5916,708,4405.48,91,4,5606.03,0.13,1101.37,9774.33
3740,05-05-2024,Flash Sale,Social Media,2564,390,2129.83,62,4,5606.03,0.16,532.46,6759.51
3741,05-05-2024,Membership Drive,Email,9470,924,2377.14,10,4,5606.03,0.01,594.29,2214.91
3742,05-05-2024,New User Discount,Email,4000,874,2933.53,47,4,5606.03,5.00E-02,733.38,8801.33
3743,05-05-2024,Referral Program,SMS,4270,745,4930.79,13,4,5606.03,0.02,1232.7,5009.44
3744,05-05-2024,Weekend Special,Social Media,3153,181,1781.14,35,4,5606.03,0.19,445.29,3313.47
3745,06-05-2024,App Push Notification,Social Media,2349,973,2366.16,94,10,10867.11,0.1,236.62,9187.75
3746,06-05-2024,Category Promotion,App,8598,670,3103.54,32,10,10867.11,5.00E-02,310.35,3798.91
